Greedy Brute Force,,,,,,
Valid?, Score, RAM (MB), Time (ms), #Individuals, ,
true,58,2.715504,0.2487,190, ,
true,63,2.71608,0.2226,190, ,
true,48,2.715912,0.206,190, ,
false,-1,0.0,0.1811,191, ,
true,42,2.671736,0.1738,191, ,
true,44,0.0,0.1133,191, ,
false,-1,2.717312,0.3571,191, ,
true,57,2.669544,0.1812,192, ,
true,59,2.718376,0.3118,192, ,
true,59,2.71648,0.3382,192, ,
true,43,0.0,0.1868,192, ,
true,53,2.716016,0.1929,193, ,
true,41,2.717224,0.309,193, ,
true,42,0.0,0.155,193, ,
true,57,0.0,0.1717,193, ,
true,51,2.717536,0.2497,194, ,
true,39,2.716616,0.182,194, ,
true,44,2.758864,0.321,194, ,
false,-1,2.720096,0.2954,194, ,
true,59,0.0,0.1566,195, ,
true,43,2.7172,0.3662,195, ,
true,52,0.0,0.1485,195, ,
true,52,2.760048,0.3245,195, ,
true,59,2.719672,0.1842,196, ,
true,54,2.717784,0.2751,196, ,
true,57,2.758688,0.3791,196, ,
true,53,2.759048,0.4605,196, ,
true,58,2.719176,0.348,197, ,
true,56,0.0,0.2485,197, ,
true,41,2.715936,0.3159,197, ,
true,48,0.0,0.2571,197, ,
true,49,0.0,0.2235,198, ,
true,51,2.7584,0.4098,198, ,
true,44,0.0,0.172,198, ,
true,42,2.718416,0.1926,198, ,
true,46,0.0,0.1268,199, ,
true,43,2.71816,0.1424,199, ,
true,54,0.0,0.1059,199, ,
true,54,2.716848,0.3152,199, ,
true,55,2.759696,0.6291,200, ,
true,47,2.760384,0.2513,200, ,
true,56,0.0,0.218,200, ,
false,-1,2.762816,0.3401,200, ,
true,61,2.673384,0.2398,201, ,
true,50,0.0,0.3008,201, ,
true,54,2.717688,0.3994,201, ,
true,55,2.763384,0.4585,201, ,
true,48,2.717608,0.2982,202, ,
true,47,0.0,0.1252,202, ,
false,-1,2.71752,0.4356,202, ,
true,46,2.670648,0.2904,202, ,
true,57,2.718552,0.1816,203, ,
true,62,0.0,0.1832,203, ,
false,-1,2.717392,0.3054,203, ,
true,54,0.0,0.1824,203, ,


The DEFAULT parameters of the random test data: Days:5  Hours:8  Rooms:5  Sessions:12  Individuals:25 (Ignore for the specified parameter).
